No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
35411,2014,1,15,10,66.0,-17,-2.0,1033.0,NW,12.07,0,0
35412,2014,1,15,11,52.0,-18,0.0,1033.0,NW,13.86,0,0
35413,2014,1,15,12,55.0,-20,2.0,1032.0,cv,1.79,0,0
35414,2014,1,15,13,51.0,-22,5.0,1030.0,cv,2.68,0,0
35415,2014,1,15,14,47.0,-22,5.0,1029.0,cv,3.57,0,0
35416,2014,1,15,15,48.0,-22,5.0,1029.0,cv,5.36,0,0
35417,2014,1,15,16,60.0,-23,5.0,1029.0,cv,6.25,0,0
35418,2014,1,15,17,88.0,-23,2.0,1028.0,SE,1.79,0,0
35419,2014,1,15,18,279.0,-16,2.0,1029.0,SE,5.81,0,0
35420,2014,1,15,19,435.0,-15,0.0,1029.0,SE,8.94,0,0
35421,2014,1,15,20,489.0,-13,-2.0,1029.0,cv,0.89,0,0
35422,2014,1,15,21,513.0,-11,-2.0,1029.0,cv,1.78,0,0
35423,2014,1,15,22,539.0,-11,-2.0,1028.0,SE,1.79,0,0
35424,2014,1,15,23,567.0,-10,-2.0,1029.0,cv,0.89,0,0
35425,2014,1,16,0,569.0,-10,-3.0,1028.0,SE,1.79,0,0
35426,2014,1,16,1,659.0,-9,-3.0,1027.0,cv,0.89,0,0
35427,2014,1,16,2,648.0,-9,-3.0,1027.0,cv,1.78,0,0
35428,2014,1,16,3,651.0,-8,-3.0,1027.0,cv,2.67,0,0
35429,2014,1,16,4,671.0,-7,-3.0,1027.0,NE,1.79,0,0
35430,2014,1,16,5,623.0,-7,-3.0,1026.0,SE,1.79,0,0
35431,2014,1,16,6,618.0,-7,-4.0,1027.0,NW,0.89,0,0
35432,2014,1,16,7,532.0,-7,-4.0,1027.0,NW,1.78,0,0
35433,2014,1,16,8,477.0,-8,-5.0,1028.0,NW,3.57,0,0
35434,2014,1,16,9,479.0,-8,-5.0,1028.0,NW,5.36,0,0
35435,2014,1,16,10,490.0,-6,-2.0,1028.0,cv,0.89,0,0
35436,2014,1,16,11,476.0,-11,1.0,1028.0,NE,1.79,0,0
35437,2014,1,16,12,457.0,-11,2.0,1027.0,NE,5.81,0,0
35438,2014,1,16,13,327.0,-10,3.0,1027.0,NE,8.94,0,0
35439,2014,1,16,14,161.0,-11,4.0,1026.0,SE,1.79,0,0
35440,2014,1,16,15,286.0,-15,5.0,1027.0,SE,3.58,0,0
35441,2014,1,16,16,298.0,-14,5.0,1027.0,SE,5.37,0,0
35442,2014,1,16,17,310.0,-11,3.0,1027.0,SE,7.16,0,0
35443,2014,1,16,18,332.0,-7,0.0,1029.0,SE,10.29,0,0
35444,2014,1,16,19,391.0,-7,-2.0,1029.0,SE,12.08,0,0
35445,2014,1,16,20,437.0,-6,-1.0,1030.0,SE,13.87,0,0
35446,2014,1,16,21,422.0,-5,-1.0,1031.0,cv,0.89,0,0
35447,2014,1,16,22,320.0,-5,-2.0,1031.0,SE,1.79,0,0
35448,2014,1,16,23,346.0,-4,-1.0,1031.0,SE,3.58,0,0
35449,2014,1,17,0,351.0,-4,-1.0,1031.0,SE,7.6,0,0
35450,2014,1,17,1,297.0,-5,-2.0,1031.0,SE,10.73,0,0
35451,2014,1,17,2,290.0,-5,-2.0,1031.0,SE,13.86,0,0
35452,2014,1,17,3,250.0,-7,-2.0,1031.0,SE,18.78,1,0
35453,2014,1,17,4,170.0,-10,-2.0,1031.0,SE,23.7,2,0
35454,2014,1,17,5,103.0,-10,-3.0,1031.0,SE,29.51,0,0
35455,2014,1,17,6,79.0,-10,-3.0,1031.0,SE,34.43,0,0
35456,2014,1,17,7,73.0,-10,-3.0,1032.0,cv,0.89,1,0
35457,2014,1,17,8,74.0,-10,-3.0,1032.0,SE,1.79,0,0
35458,2014,1,17,9,77.0,-10,-3.0,1033.0,SE,3.58,0,0
35459,2014,1,17,10,81.0,-10,-2.0,1033.0,SE,5.37,0,0
35460,2014,1,17,11,95.0,-9,0.0,1033.0,cv,0.89,0,0
35461,2014,1,17,12,115.0,-10,1.0,1032.0,SE,1.79,0,0
35462,2014,1,17,13,77.0,-11,3.0,1031.0,cv,0.89,0,0
35463,2014,1,17,14,67.0,-13,5.0,1030.0,cv,2.68,0,0
35464,2014,1,17,15,13.0,-21,5.0,1030.0,NW,7.15,0,0
35465,2014,1,17,16,12.0,-21,5.0,1030.0,NW,14.3,0,0
35466,2014,1,17,17,10.0,-22,4.0,1030.0,NW,21.45,0,0
35467,2014,1,17,18,195.0,-23,4.0,1031.0,NW,28.6,0,0
35468,2014,1,17,19,238.0,-22,3.0,1031.0,NW,32.62,0,0
35469,2014,1,17,20,293.0,-22,3.0,1031.0,NW,36.64,0,0
35470,2014,1,17,21,384.0,-22,3.0,1032.0,NW,40.66,0,0
35471,2014,1,17,22,381.0,-18,-1.0,1032.0,NW,44.68,0,0
35472,2014,1,17,23,296.0,-23,3.0,1032.0,NW,49.6,0,0
35473,2014,1,18,0,38.0,-22,1.0,1032.0,NW,54.52,0,0
35474,2014,1,18,1,19.0,-20,-2.0,1032.0,NW,57.65,0,0
35475,2014,1,18,2,22.0,-21,2.0,1033.0,NW,63.46,0,0
35476,2014,1,18,3,20.0,-17,-1.0,1033.0,NW,68.38,0,0
35477,2014,1,18,4,14.0,-17,-4.0,1033.0,NW,73.3,0,0
35478,2014,1,18,5,23.0,-16,-5.0,1033.0,NE,1.79,0,0
35479,2014,1,18,6,19.0,-16,-8.0,1033.0,NE,3.58,0,0
35480,2014,1,18,7,22.0,-17,-6.0,1034.0,NE,6.71,0,0
35481,2014,1,18,8,33.0,-16,-5.0,1034.0,NW,3.13,0,0
35482,2014,1,18,9,42.0,-15,-1.0,1035.0,NW,6.26,0,0
35483,2014,1,18,10,40.0,-19,3.0,1035.0,NW,9.39,0,0
35484,2014,1,18,11,43.0,-20,4.0,1035.0,NE,4.02,0,0
35485,2014,1,18,12,56.0,-20,5.0,1034.0,cv,0.89,0,0
35486,2014,1,18,13,57.0,-21,6.0,1033.0,cv,2.68,0,0
35487,2014,1,18,14,153.0,-20,6.0,1032.0,SE,3.13,0,0
35488,2014,1,18,15,108.0,-19,6.0,1032.0,SE,7.15,0,0
35489,2014,1,18,16,89.0,-18,5.0,1031.0,SE,12.07,0,0
35490,2014,1,18,17,87.0,-18,3.0,1031.0,SE,16.09,0,0
35491,2014,1,18,18,95.0,-19,3.0,1032.0,SE,17.88,0,0
35492,2014,1,18,19,111.0,-16,1.0,1032.0,cv,0.89,0,0
35493,2014,1,18,20,112.0,-15,1.0,1031.0,SE,1.79,0,0
35494,2014,1,18,21,145.0,-14,1.0,1031.0,SE,5.81,0,0
35495,2014,1,18,22,184.0,-12,-2.0,1032.0,SE,7.6,0,0
35496,2014,1,18,23,178.0,-11,-2.0,1031.0,SE,11.62,0,0
35497,2014,1,19,0,170.0,-9,-2.0,1030.0,SE,15.64,0,0
35498,2014,1,19,1,161.0,-8,-2.0,1030.0,SE,19.66,0,0
35499,2014,1,19,2,133.0,-8,-2.0,1030.0,SE,21.45,0,0
35500,2014,1,19,3,114.0,-8,-2.0,1028.0,SE,24.58,0,0
35501,2014,1,19,4,112.0,-7,-2.0,1027.0,cv,0.89,0,0
35502,2014,1,19,5,114.0,-7,-3.0,1027.0,cv,1.78,0,0
35503,2014,1,19,6,130.0,-7,-3.0,1026.0,SE,1.79,0,0
35504,2014,1,19,7,133.0,-7,-2.0,1026.0,cv,0.89,0,0
35505,2014,1,19,8,143.0,-7,-3.0,1025.0,cv,1.78,0,0
35506,2014,1,19,9,137.0,-7,-2.0,1026.0,cv,2.67,0,0
35507,2014,1,19,10,143.0,-6,-2.0,1026.0,NW,1.79,0,0
35508,2014,1,19,11,145.0,-6,-1.0,1025.0,NW,3.58,0,0
35509,2014,1,19,12,185.0,-7,1.0,1023.0,cv,0.89,0,0
35510,2014,1,19,13,198.0,-8,2.0,1021.0,cv,2.68,0,0
35511,2014,1,19,14,205.0,-9,3.0,1020.0,SE,1.79,0,0
35512,2014,1,19,15,195.0,-9,3.0,1020.0,SE,4.92,0,0
35513,2014,1,19,16,203.0,-9,3.0,1020.0,SE,6.71,0,0
35514,2014,1,19,17,209.0,-9,1.0,1021.0,SE,8.5,0,0
35515,2014,1,19,18,202.0,-9,1.0,1022.0,cv,0.89,0,0
35516,2014,1,19,19,28.0,-21,5.0,1023.0,NW,12.07,0,0
35517,2014,1,19,20,26.0,-21,3.0,1024.0,NW,21.9,0,0
35518,2014,1,19,21,22.0,-21,2.0,1025.0,NW,29.95,0,0
35519,2014,1,19,22,24.0,-22,2.0,1026.0,NW,38.89,0,0
35520,2014,1,19,23,16.0,-21,1.0,1025.0,NW,46.04,0,0
35521,2014,1,20,0,16.0,-19,-1.0,1025.0,NW,50.06,0,0
35522,2014,1,20,1,17.0,-20,0.0,1026.0,NW,59.89,0,0
35523,2014,1,20,2,7.0,-21,-1.0,1027.0,NW,69.72,0,0
35524,2014,1,20,3,9.0,-23,-1.0,1027.0,NW,84.92,0,0
35525,2014,1,20,4,10.0,-22,-2.0,1027.0,NW,97.88,0,0
35526,2014,1,20,5,8.0,-21,-2.0,1028.0,NW,109.06,0,0
35527,2014,1,20,6,7.0,-21,-3.0,1028.0,NW,114.87,0,0
35528,2014,1,20,7,10.0,-21,-2.0,1028.0,NW,123.81,0,0
35529,2014,1,20,8,11.0,-21,-2.0,1029.0,NW,135.88,0,0
35530,2014,1,20,9,11.0,-21,-1.0,1029.0,NW,147.06,0,0
35531,2014,1,20,10,10.0,-23,0.0,1030.0,NW,159.13,0,0
35532,2014,1,20,11,7.0,-24,1.0,1030.0,NW,171.2,0,0
35533,2014,1,20,12,9.0,-25,2.0,1030.0,NW,183.27,0,0
35534,2014,1,20,13,14.0,-24,3.0,1029.0,NW,194.45,0,0
35535,2014,1,20,14,13.0,-24,4.0,1029.0,NW,207.41,0,0
35536,2014,1,20,15,14.0,-25,3.0,1029.0,NW,219.48,0,0
35537,2014,1,20,16,9.0,-24,3.0,1030.0,NW,230.66,0,0
35538,2014,1,20,17,14.0,-24,2.0,1030.0,NW,240.49,0,0
35539,2014,1,20,18,9.0,-24,1.0,1032.0,NW,250.32,0,0
35540,2014,1,20,19,8.0,-23,0.0,1032.0,NW,258.37,0,0
35541,2014,1,20,20,10.0,-20,0.0,1033.0,NW,265.52,0,0
35542,2014,1,20,21,8.0,-20,-1.0,1034.0,NW,272.67,0,0
35543,2014,1,20,22,9.0,-20,-1.0,1034.0,NW,277.59,0,0
35544,2014,1,20,23,11.0,-20,-1.0,1034.0,NW,284.74,0,0
35545,2014,1,21,0,11.0,-20,-2.0,1034.0,NW,291.89,0,0
35546,2014,1,21,1,10.0,-20,-3.0,1034.0,NW,297.7,0,0
35547,2014,1,21,2,15.0,-22,-2.0,1034.0,NW,306.64,0,0
35548,2014,1,21,3,13.0,-22,-6.0,1035.0,NW,310.66,0,0
35549,2014,1,21,4,16.0,-22,-4.0,1035.0,NW,315.58,0,0
35550,2014,1,21,5,13.0,-22,-6.0,1035.0,NW,318.71,0,0
35551,2014,1,21,6,18.0,-21,-5.0,1035.0,NW,323.63,0,0
35552,2014,1,21,7,18.0,-22,-5.0,1035.0,NW,328.55,0,0
35553,2014,1,21,8,22.0,-21,-5.0,1035.0,NE,3.13,0,0
35554,2014,1,21,9,23.0,-20,-3.0,1035.0,NE,6.26,0,0
35555,2014,1,21,10,24.0,-21,-1.0,1035.0,NW,3.13,0,0
35556,2014,1,21,11,24.0,-23,2.0,1035.0,NW,6.26,0,0
35557,2014,1,21,12,23.0,-24,2.0,1033.0,cv,0.89,0,0
35558,2014,1,21,13,23.0,-24,4.0,1032.0,NW,1.79,0,0
35559,2014,1,21,14,42.0,-25,4.0,1030.0,cv,3.13,0,0
35560,2014,1,21,15,54.0,-24,4.0,1030.0,SE,4.02,0,0
35561,2014,1,21,16,48.0,-24,3.0,1029.0,SE,8.94,0,0
35562,2014,1,21,17,66.0,-23,3.0,1029.0,SE,12.96,0,0
35563,2014,1,21,18,56.0,-24,1.0,1029.0,SE,16.09,0,0
35564,2014,1,21,19,67.0,-23,1.0,1029.0,SE,19.22,0,0
35565,2014,1,21,20,95.0,-20,-1.0,1028.0,SE,21.01,0,0
35566,2014,1,21,21,111.0,-19,-1.0,1028.0,SE,22.8,0,0
35567,2014,1,21,22,112.0,-18,-4.0,1028.0,cv,0.89,0,0
35568,2014,1,21,23,113.0,-18,-5.0,1027.0,NE,0.89,0,0
35569,2014,1,22,0,127.0,-18,-6.0,1027.0,SE,1.79,0,0
35570,2014,1,22,1,137.0,-19,-6.0,1026.0,NE,0.89,0,0
35571,2014,1,22,2,164.0,-18,-8.0,1026.0,NW,0.89,0,0
35572,2014,1,22,3,190.0,-18,-8.0,1026.0,NW,2.68,0,0
35573,2014,1,22,4,175.0,-18,-9.0,1025.0,NW,4.47,0,0
35574,2014,1,22,5,142.0,-18,-9.0,1025.0,NW,6.26,0,0
35575,2014,1,22,6,107.0,-17,-9.0,1025.0,NW,8.05,0,0
35576,2014,1,22,7,101.0,-19,-10.0,1025.0,NW,11.18,0,0
35577,2014,1,22,8,100.0,-18,-9.0,1025.0,NW,14.31,0,0
35578,2014,1,22,9,97.0,-16,-5.0,1025.0,cv,0.89,0,0
35579,2014,1,22,10,101.0,-18,-2.0,1025.0,NW,3.13,0,0
35580,2014,1,22,11,105.0,-20,0.0,1025.0,NW,4.92,0,0
35581,2014,1,22,12,117.0,-20,2.0,1024.0,cv,0.89,0,0
35582,2014,1,22,13,119.0,-20,3.0,1023.0,SE,1.79,0,0
35583,2014,1,22,14,115.0,-21,5.0,1021.0,cv,0.89,0,0
35584,2014,1,22,15,125.0,-22,5.0,1021.0,cv,1.78,0,0
35585,2014,1,22,16,,-21,5.0,1021.0,SE,1.79,0,0
35586,2014,1,22,17,,-21,4.0,1021.0,cv,0.89,0,0
35587,2014,1,22,18,184.0,-20,1.0,1021.0,cv,1.78,0,0
35588,2014,1,22,19,210.0,-16,-2.0,1021.0,SE,0.89,0,0
35589,2014,1,22,20,213.0,-16,-2.0,1022.0,SE,1.78,0,0
35590,2014,1,22,21,237.0,-16,-4.0,1022.0,SE,3.57,0,0
35591,2014,1,22,22,258.0,-17,-5.0,1022.0,NE,1.79,0,0
35592,2014,1,22,23,264.0,-15,-5.0,1022.0,SE,1.79,0,0
35593,2014,1,23,0,324.0,-16,-3.0,1021.0,SE,3.58,0,0
35594,2014,1,23,1,344.0,-16,-6.0,1021.0,NW,1.79,0,0
35595,2014,1,23,2,356.0,-15,-7.0,1020.0,cv,0.45,0,0
35596,2014,1,23,3,366.0,-15,-7.0,1020.0,cv,0.9,0,0
35597,2014,1,23,4,350.0,-15,-7.0,1020.0,NW,0.89,0,0
35598,2014,1,23,5,321.0,-16,-8.0,1019.0,cv,0.45,0,0
35599,2014,1,23,6,294.0,-15,-8.0,1018.0,NW,0.89,0,0
35600,2014,1,23,7,239.0,-16,-8.0,1018.0,NW,2.68,0,0
35601,2014,1,23,8,219.0,-15,-6.0,1018.0,NW,4.47,0,0
35602,2014,1,23,9,221.0,-13,-5.0,1018.0,cv,0.89,0,0
35603,2014,1,23,10,245.0,-14,-2.0,1017.0,cv,1.34,0,0
35604,2014,1,23,11,311.0,-16,0.0,1018.0,NW,1.79,0,0
35605,2014,1,23,12,240.0,-15,2.0,1016.0,cv,0.89,0,0
35606,2014,1,23,13,235.0,-15,2.0,1015.0,NE,1.79,0,0
35607,2014,1,23,14,232.0,-14,2.0,1014.0,cv,0.89,0,0
35608,2014,1,23,15,238.0,-14,3.0,1014.0,cv,1.78,0,0
35609,2014,1,23,16,243.0,-14,3.0,1013.0,cv,2.67,0,0
35610,2014,1,23,17,282.0,-14,1.0,1013.0,NE,0.89,0,0
35611,2014,1,23,18,310.0,-12,-1.0,1014.0,cv,0.89,0,0
35612,2014,1,23,19,295.0,-12,-4.0,1015.0,cv,1.78,0,0
35613,2014,1,23,20,301.0,-11,-3.0,1015.0,NW,0.89,0,0
35614,2014,1,23,21,325.0,-12,-5.0,1015.0,NE,1.79,0,0
35615,2014,1,23,22,319.0,-11,-4.0,1015.0,NW,0.89,0,0
35616,2014,1,23,23,335.0,-11,-3.0,1016.0,NW,2.68,0,0
35617,2014,1,24,0,301.0,-11,-3.0,1015.0,NW,4.47,0,0
35618,2014,1,24,1,312.0,-12,-3.0,1016.0,NW,6.26,0,0
35619,2014,1,24,2,316.0,-11,-3.0,1015.0,NW,8.05,0,0
35620,2014,1,24,3,296.0,-11,-3.0,1014.0,NW,11.18,0,0
35621,2014,1,24,4,270.0,-12,-2.0,1015.0,NW,12.97,0,0
35622,2014,1,24,5,252.0,-12,-3.0,1014.0,NW,16.99,0,0
35623,2014,1,24,6,234.0,-12,-3.0,1014.0,NW,21.91,0,0
35624,2014,1,24,7,233.0,-12,-3.0,1016.0,cv,0.89,0,0
35625,2014,1,24,8,241.0,-12,-3.0,1016.0,cv,1.78,0,0
35626,2014,1,24,9,231.0,-12,-1.0,1017.0,NW,1.79,0,0
35627,2014,1,24,10,214.0,-13,1.0,1017.0,NW,3.58,0,0
35628,2014,1,24,11,210.0,-16,4.0,1019.0,NW,6.71,0,0
35629,2014,1,24,12,178.0,-15,5.0,1018.0,NW,11.63,0,0
35630,2014,1,24,13,142.0,-16,7.0,1017.0,NW,15.65,0,0
35631,2014,1,24,14,122.0,-21,10.0,1016.0,NE,4.92,0,0
35632,2014,1,24,15,59.0,-22,10.0,1017.0,NE,8.94,0,0
35633,2014,1,24,16,47.0,-23,10.0,1017.0,NE,13.86,0,0
35634,2014,1,24,17,40.0,-24,9.0,1018.0,NE,17.88,0,0
35635,2014,1,24,18,32.0,-24,9.0,1019.0,NE,21.9,0,0
35636,2014,1,24,19,48.0,-25,8.0,1020.0,NE,25.92,0,0
35637,2014,1,24,20,32.0,-24,5.0,1021.0,NE,29.05,0,0
35638,2014,1,24,21,25.0,-23,4.0,1021.0,NW,3.13,0,0
35639,2014,1,24,22,26.0,-23,4.0,1021.0,NE,1.79,0,0
35640,2014,1,24,23,43.0,-21,1.0,1022.0,NW,4.02,0,0
35641,2014,1,25,0,54.0,-20,1.0,1023.0,NE,1.79,0,0
35642,2014,1,25,1,55.0,-19,-1.0,1022.0,NW,1.79,0,0
35643,2014,1,25,2,53.0,-17,-1.0,1023.0,cv,0.89,0,0
35644,2014,1,25,3,60.0,-17,-1.0,1023.0,cv,1.78,0,0
35645,2014,1,25,4,55.0,-17,-1.0,1023.0,NW,1.79,0,0
35646,2014,1,25,5,42.0,-15,-2.0,1023.0,NW,3.58,0,0
35647,2014,1,25,6,36.0,-19,1.0,1024.0,NW,6.71,0,0
35648,2014,1,25,7,32.0,-21,1.0,1025.0,NW,9.84,0,0
35649,2014,1,25,8,14.0,-20,0.0,1026.0,NW,12.97,0,0
35650,2014,1,25,9,15.0,-21,5.0,1027.0,NW,16.99,0,0
35651,2014,1,25,10,18.0,-20,6.0,1028.0,NE,4.02,0,0
35652,2014,1,25,11,14.0,-21,6.0,1028.0,NE,8.94,0,0
35653,2014,1,25,12,15.0,-22,6.0,1028.0,NE,14.75,0,0
35654,2014,1,25,13,15.0,-22,6.0,1027.0,NE,20.56,0,0
35655,2014,1,25,14,14.0,-24,6.0,1027.0,NE,26.37,0,0
35656,2014,1,25,15,19.0,-24,6.0,1027.0,NE,31.29,0,0
35657,2014,1,25,16,17.0,-24,5.0,1027.0,NE,35.31,0,0
35658,2014,1,25,17,16.0,-24,4.0,1028.0,SE,0.89,0,0
35659,2014,1,25,18,14.0,-23,0.0,1029.0,cv,0.89,0,0
35660,2014,1,25,19,33.0,-20,-1.0,1030.0,NW,0.89,0,0
35661,2014,1,25,20,45.0,-22,-2.0,1031.0,NW,4.02,0,0
35662,2014,1,25,21,55.0,-13,0.0,1032.0,SE,3.13,0,0
35663,2014,1,25,22,71.0,-7,0.0,1033.0,SE,6.26,0,0
35664,2014,1,25,23,59.0,-7,-1.0,1034.0,SE,10.28,0,0
35665,2014,1,26,0,42.0,-8,-2.0,1034.0,SE,13.41,0,0
35666,2014,1,26,1,31.0,-9,-3.0,1034.0,SE,15.2,0,0
35667,2014,1,26,2,30.0,-9,-5.0,1034.0,cv,0.89,0,0
35668,2014,1,26,3,39.0,-8,-3.0,1034.0,SE,1.79,0,0
35669,2014,1,26,4,23.0,-9,-2.0,1033.0,SE,3.58,0,0
35670,2014,1,26,5,26.0,-9,-2.0,1033.0,SE,5.37,0,0
35671,2014,1,26,6,25.0,-10,-3.0,1033.0,SE,7.16,0,0
35672,2014,1,26,7,26.0,-12,-5.0,1034.0,SE,10.29,0,0
35673,2014,1,26,8,24.0,-12,-6.0,1034.0,SE,12.08,0,0
35674,2014,1,26,9,29.0,-11,-3.0,1033.0,SE,13.87,0,0
35675,2014,1,26,10,28.0,-10,-1.0,1033.0,SE,17.0,0,0
35676,2014,1,26,11,35.0,-11,1.0,1032.0,SE,21.02,0,0
35677,2014,1,26,12,35.0,-11,2.0,1031.0,SE,25.94,0,0
35678,2014,1,26,13,38.0,-12,2.0,1029.0,SE,30.86,0,0
35679,2014,1,26,14,49.0,-12,2.0,1027.0,SE,34.88,0,0
35680,2014,1,26,15,65.0,-12,3.0,1026.0,SE,38.9,0,0
35681,2014,1,26,16,72.0,-13,3.0,1024.0,SE,42.92,0,0
35682,2014,1,26,17,74.0,-13,2.0,1024.0,SE,44.71,0,0
35683,2014,1,26,18,80.0,-13,1.0,1024.0,cv,0.89,0,0
35684,2014,1,26,19,88.0,-12,0.0,1024.0,SE,3.13,0,0
35685,2014,1,26,20,106.0,-12,0.0,1023.0,SE,6.26,0,0
35686,2014,1,26,21,113.0,-10,-1.0,1023.0,SE,8.05,0,0
35687,2014,1,26,22,139.0,-8,-2.0,1022.0,SE,11.18,0,0
35688,2014,1,26,23,119.0,-8,-3.0,1021.0,SE,12.97,0,0
35689,2014,1,27,0,122.0,-8,-3.0,1020.0,SE,14.76,0,0
35690,2014,1,27,1,116.0,-9,-5.0,1020.0,cv,0.45,0,0
35691,2014,1,27,2,132.0,-10,-6.0,1019.0,NE,0.89,0,0
35692,2014,1,27,3,120.0,-10,-6.0,1019.0,cv,0.45,0,0
35693,2014,1,27,4,111.0,-10,-7.0,1018.0,NW,1.79,0,0
35694,2014,1,27,5,108.0,-10,-6.0,1017.0,NW,3.58,0,0
35695,2014,1,27,6,110.0,-11,-7.0,1017.0,NW,6.71,0,0
35696,2014,1,27,7,119.0,-10,-7.0,1017.0,NW,8.5,0,0
35697,2014,1,27,8,125.0,-10,-6.0,1017.0,NW,10.29,0,0
35698,2014,1,27,9,143.0,-8,-4.0,1017.0,NW,13.42,0,0
35699,2014,1,27,10,149.0,-8,-1.0,1017.0,NW,16.55,0,0
35700,2014,1,27,11,133.0,-11,2.0,1018.0,NW,19.68,0,0
35701,2014,1,27,12,136.0,-12,3.0,1017.0,NW,22.81,0,0
35702,2014,1,27,13,149.0,-12,5.0,1016.0,NW,25.94,0,0
35703,2014,1,27,14,161.0,-12,7.0,1016.0,NW,29.07,0,0
35704,2014,1,27,15,167.0,-12,7.0,1016.0,NW,30.86,0,0
35705,2014,1,27,16,167.0,-12,7.0,1017.0,NW,32.65,0,0
35706,2014,1,27,17,53.0,-12,6.0,1018.0,cv,0.89,0,0
35707,2014,1,27,18,19.0,-20,8.0,1020.0,NW,7.15,0,0
35708,2014,1,27,19,32.0,-27,7.0,1022.0,NW,16.09,0,0
35709,2014,1,27,20,15.0,-27,7.0,1023.0,NW,27.27,0,0
35710,2014,1,27,21,11.0,-28,5.0,1025.0,NW,36.21,0,0
35711,2014,1,27,22,10.0,-28,4.0,1026.0,NW,44.26,0,0
35712,2014,1,27,23,11.0,-26,2.0,1027.0,NE,3.13,0,0
35713,2014,1,28,0,11.0,-24,2.0,1028.0,NE,4.92,0,0
35714,2014,1,28,1,9.0,-21,-1.0,1028.0,NW,3.13,0,0
35715,2014,1,28,2,19.0,-21,-3.0,1029.0,NW,7.15,0,0
35716,2014,1,28,3,13.0,-21,-4.0,1029.0,NW,10.28,0,0
35717,2014,1,28,4,13.0,-21,-5.0,1029.0,NW,13.41,0,0
35718,2014,1,28,5,14.0,-22,-5.0,1029.0,cv,0.89,0,0
35719,2014,1,28,6,17.0,-21,-4.0,1029.0,NE,3.13,0,0
35720,2014,1,28,7,16.0,-22,-3.0,1030.0,SE,1.79,0,0
35721,2014,1,28,8,18.0,-21,-4.0,1031.0,cv,0.89,0,0
35722,2014,1,28,9,31.0,-19,0.0,1031.0,cv,1.78,0,0
35723,2014,1,28,10,23.0,-22,1.0,1031.0,SE,1.79,0,0
35724,2014,1,28,11,15.0,-16,2.0,1031.0,SE,4.92,0,0
35725,2014,1,28,12,57.0,-16,3.0,1030.0,SE,8.94,0,0
35726,2014,1,28,13,65.0,-11,5.0,1028.0,SE,14.75,0,0
35727,2014,1,28,14,64.0,-12,5.0,1028.0,SE,20.56,0,0
35728,2014,1,28,15,65.0,-11,5.0,1027.0,SE,25.48,0,0
35729,2014,1,28,16,64.0,-12,5.0,1026.0,SE,30.4,0,0
35730,2014,1,28,17,81.0,-13,4.0,1025.0,SE,34.42,0,0
35731,2014,1,28,18,75.0,-14,1.0,1025.0,SE,37.55,0,0
35732,2014,1,28,19,70.0,-13,0.0,1025.0,SE,40.68,0,0
35733,2014,1,28,20,71.0,-10,1.0,1025.0,SE,44.7,0,0
35734,2014,1,28,21,83.0,-8,-1.0,1025.0,SE,48.72,0,0
35735,2014,1,28,22,74.0,-8,-2.0,1024.0,SE,52.74,0,0
35736,2014,1,28,23,86.0,-8,-3.0,1023.0,SE,54.53,0,0
35737,2014,1,29,0,75.0,-9,-4.0,1023.0,SE,56.32,0,0
35738,2014,1,29,1,72.0,-9,-5.0,1022.0,NE,1.79,0,0
35739,2014,1,29,2,74.0,-8,-4.0,1021.0,SE,1.79,0,0
35740,2014,1,29,3,76.0,-9,-5.0,1020.0,cv,0.89,0,0
35741,2014,1,29,4,84.0,-10,-6.0,1019.0,cv,1.34,0,0
35742,2014,1,29,5,81.0,-10,-7.0,1017.0,NE,0.89,0,0
35743,2014,1,29,6,86.0,-10,-7.0,1016.0,cv,0.89,0,0
35744,2014,1,29,7,84.0,-10,-7.0,1016.0,NE,0.89,0,0
35745,2014,1,29,8,88.0,-10,-7.0,1015.0,SE,1.79,0,0
35746,2014,1,29,9,91.0,-7,-3.0,1016.0,cv,0.89,0,0
35747,2014,1,29,10,102.0,-7,-2.0,1015.0,SE,1.79,0,0
35748,2014,1,29,11,121.0,-7,0.0,1014.0,SE,3.58,0,0
35749,2014,1,29,12,132.0,-8,1.0,1013.0,NE,1.79,0,0
35750,2014,1,29,13,163.0,-9,2.0,1012.0,SE,1.79,0,0
35751,2014,1,29,14,175.0,-9,2.0,1011.0,cv,0.89,0,0
35752,2014,1,29,15,190.0,-9,3.0,1011.0,cv,1.78,0,0
35753,2014,1,29,16,203.0,-9,3.0,1011.0,cv,2.67,0,0
35754,2014,1,29,17,205.0,-9,2.0,1011.0,cv,3.56,0,0
35755,2014,1,29,18,217.0,-8,-1.0,1011.0,NE,0.89,0,0
35756,2014,1,29,19,241.0,-9,-3.0,1012.0,NE,1.78,0,0
35757,2014,1,29,20,226.0,-9,-3.0,1013.0,NW,1.79,0,0
35758,2014,1,29,21,225.0,-9,-3.0,1013.0,NW,4.92,0,0
35759,2014,1,29,22,205.0,-10,-4.0,1013.0,NW,8.05,0,0
35760,2014,1,29,23,213.0,-8,-2.0,1013.0,cv,0.89,0,0
35761,2014,1,30,0,229.0,-10,-3.0,1014.0,cv,1.78,0,0
35762,2014,1,30,1,217.0,-10,-3.0,1014.0,cv,2.67,0,0
35763,2014,1,30,2,218.0,-10,-4.0,1015.0,SE,1.79,0,0
